osmid,y,x,street_count,highway,ref,railway,geometry
27555099,52.4929173,13.4392106,4,,,,POINT (13.4392106 52.4929173)
27555102,52.4947949,13.4328742,4,,,,POINT (13.4328742 52.4947949)
27555103,52.4912017,13.4351892,4,,,,POINT (13.4351892 52.4912017)
27555104,52.4918792,13.4330001,3,,,,POINT (13.4330001 52.4918792)
27555106,52.4912869,13.432412,4,,,,POINT (13.432412 52.4912869)
27555109,52.4905824,13.4345892,3,,,,POINT (13.4345892 52.4905824)
27555112,52.4898705,13.4338977,4,,,,POINT (13.4338977 52.4898705)
27555115,52.4906341,13.4317939,3,,,,POINT (13.4317939 52.4906341)
27555119,52.4913551,13.4291277,5,,,,POINT (13.4291277 52.4913551)
27555123,52.4926446,13.4280176,3,,,,POINT (13.4280176 52.4926446)
27555125,52.4926275,13.430657,3,,,,POINT (13.430657 52.4926275)
27555140,52.4920842,13.4299046,3,,,,POINT (13.4299046 52.4920842)
27555211,52.4981455,13.421493,4,,,,POINT (13.421493 52.4981455)
27555213,52.4963034,13.427755,4,,,,POINT (13.427755 52.4963034)
27555214,52.4981789,13.4296312,3,,,,POINT (13.4296312 52.4981789)
27555215,52.4978721,13.4306672,4,,,,POINT (13.4306672 52.4978721)
27555219,52.4963995,13.4197884,5,,,,POINT (13.4197884 52.4963995)
27555220,52.4947114,13.4261775,3,,,,POINT (13.4261775 52.4947114)
27555221,52.4990372,13.4222319,4,,,,POINT (13.4222319 52.4990372)
27555224,52.4992802,13.4303947,4,,,,POINT (13.4303947 52.4992802)
27555225,52.4992207,13.4311493,3,,,,POINT (13.4311493 52.4992207)
27555226,52.4986898,13.4314225,2,,,,POINT (13.4314225 52.4986898)
27555227,52.4982726,13.4297233,3,,,,POINT (13.4297233 52.4982726)
27555234,52.4874464,13.4315508,4,,,,POINT (13.4315508 52.4874464)
27555235,52.4883121,13.4290401,4,,,,POINT (13.4290401 52.4883121)
27555239,52.4871821,13.4367837,4,,,,POINT (13.4367837 52.4871821)
27555240,52.4880363,13.437904,4,,,,POINT (13.437904 52.4880363)
27785301,52.4819785,13.3545808,3,,,,POINT (13.3545808 52.4819785)
27785302,52.4843516,13.3529682,4,,,,POINT (13.3529682 52.4843516)
27785305,52.4844942,13.3532406,3,,,,POINT (13.3532406 52.4844942)
27785307,52.4834838,13.35419,4,,,,POINT (13.35419 52.4834838)
27785308,52.4826224,13.3554257,3,,,,POINT (13.3554257 52.4826224)
27785364,52.4869246,13.3569709,3,,,,POINT (13.3569709 52.4869246)
27785365,52.4868623,13.3571409,4,,,,POINT (13.3571409 52.4868623)
27785369,52.4864612,13.3596558,3,,,,POINT (13.3596558 52.4864612)
27785371,52.4864371,13.3604723,3,,,,POINT (13.3604723 52.4864371)
27785374,52.4863283,13.3602833,4,,,,POINT (13.3602833 52.4863283)
27785378,52.4857838,13.3587563,4,,,,POINT (13.3587563 52.4857838)
27785385,52.4860696,13.3560036,4,,,,POINT (13.3560036 52.4860696)
27785387,52.4859791,13.3561118,3,,,,POINT (13.3561118 52.4859791)
27785390,52.4874881,13.3546884,4,,,,POINT (13.3546884 52.4874881)
27785393,52.4867687,13.3526213,3,,,,POINT (13.3526213 52.4867687)
27785476,52.485183,13.3636392,4,,,,POINT (13.3636392 52.485183)
27785479,52.4853326,13.3634136,3,,,,POINT (13.3634136 52.4853326)
27785482,52.4835608,13.3634845,3,,,,POINT (13.3634845 52.4835608)
27785489,52.4860458,13.3614869,4,,,,POINT (13.3614869 52.4860458)
27785562,52.4967938,13.3521974,3,,,,POINT (13.3521974 52.4967938)
27785563,52.4970427,13.3539123,3,,,,POINT (13.3539123 52.4970427)
27785565,52.4969029,13.3559218,3,,,,POINT (13.3559218 52.4969029)
27785567,52.4947386,13.3539781,4,,,,POINT (13.3539781 52.4947386)
27785569,52.4948101,13.3528838,3,,,,POINT (13.3528838 52.4948101)
27785570,52.4946469,13.3552492,3,,,,POINT (13.3552492 52.4946469)
27785585,52.4973938,13.3495834,3,,,,POINT (13.3495834 52.4973938)
27785598,52.4982269,13.3542802,3,,,,POINT (13.3542802 52.4982269)
27785774,52.4972559,13.3654135,3,,,,POINT (13.3654135 52.4972559)
27785815,52.4945438,13.3566773,3,,,,POINT (13.3566773 52.4945438)
27785820,52.4943787,13.3589961,3,,,,POINT (13.3589961 52.4943787)
27785840,52.4942478,13.3609414,4,,,,POINT (13.3609414 52.4942478)
27785855,52.4932913,13.3671136,4,,,,POINT (13.3671136 52.4932913)
27785896,52.4934461,13.3536665,3,,,,POINT (13.3536665 52.4934461)
27785913,52.4920044,13.3533001,4,,,,POINT (13.3533001 52.4920044)
27785917,52.4919573,13.3550721,3,,,,POINT (13.3550721 52.4919573)
27786063,52.4893726,13.3620615,3,,,,POINT (13.3620615 52.4893726)
27786067,52.4889585,13.362751,4,,,,POINT (13.362751 52.4889585)
27786079,52.4882866,13.3648302,3,,,,POINT (13.3648302 52.4882866)
27786084,52.4882058,13.3690568,3,,,,POINT (13.3690568 52.4882058)
27786097,52.4908012,13.3693453,3,,,,POINT (13.3693453 52.4908012)
27786100,52.4909849,13.3685913,3,,,,POINT (13.3685913 52.4909849)
27786102,52.4912276,13.367574,1,turning_circle,,,POINT (13.367574 52.4912276)
27786103,52.4900998,13.3608939,4,,,,POINT (13.3608939 52.4900998)
27786104,52.4903278,13.3603059,4,,,,POINT (13.3603059 52.4903278)
27786105,52.4903911,13.3600987,4,,,,POINT (13.3600987 52.4903911)
27786112,52.490447,13.360414,4,,,,POINT (13.360414 52.490447)
27786114,52.4905086,13.3602056,4,,,,POINT (13.3602056 52.4905086)
27786129,52.4888695,13.3589819,3,,,,POINT (13.3589819 52.4888695)
27786143,52.4913322,13.3607749,3,,,,POINT (13.3607749 52.4913322)
27786145,52.4913783,13.3622074,4,,,,POINT (13.3622074 52.4913783)
27786187,52.4908986,13.3606331,3,,,,POINT (13.3606331 52.4908986)
27786213,52.4887406,13.3577128,3,,,,POINT (13.3577128 52.4887406)
27786217,52.4892203,13.3533796,3,,,,POINT (13.3533796 52.4892203)
27786288,52.4886952,13.3536775,3,,,,POINT (13.3536775 52.4886952)
27786588,52.4904704,13.3590435,3,,,,POINT (13.3590435 52.4904704)
27786596,52.4899025,13.3531889,4,,,,POINT (13.3531889 52.4899025)
27786597,52.489786,13.3532154,4,,,,POINT (13.3532154 52.489786)
27786598,52.4900608,13.3549829,3,,,,POINT (13.3549829 52.4900608)
27786600,52.4902021,13.3563522,3,,,,POINT (13.3563522 52.4902021)
27787499,52.4813794,13.363443,4,,,,POINT (13.363443 52.4813794)
27787512,52.4838326,13.3614462,3,,,,POINT (13.3614462 52.4838326)
27787547,52.4850752,13.3679392,3,,,,POINT (13.3679392 52.4850752)
27787557,52.4850796,13.3689216,3,,,,POINT (13.3689216 52.4850796)
27787572,52.4845686,13.3721667,4,,,,POINT (13.3721667 52.4845686)
27787691,52.4850529,13.3742071,3,,,,POINT (13.3742071 52.4850529)
27787944,52.4877877,13.3749554,3,,,,POINT (13.3749554 52.4877877)
27788171,52.4880327,13.3705389,3,,,,POINT (13.3705389 52.4880327)
27788352,52.4904965,13.370737,3,,,,POINT (13.370737 52.4904965)
27788363,52.4907128,13.3646574,3,,,,POINT (13.3646574 52.4907128)
28091940,52.492671,13.3709224,3,,,,POINT (13.3709224 52.492671)
28095233,52.4803127,13.4211049,4,,,,POINT (13.4211049 52.4803127)
28095511,52.4800614,13.4193387,3,,,,POINT (13.4193387 52.4800614)
28095602,52.4813329,13.4293875,4,,,,POINT (13.4293875 52.4813329)
28095616,52.482145,13.4232832,3,,,,POINT (13.4232832 52.482145)
28095983,52.4826668,13.406162,3,,,,POINT (13.406162 52.4826668)
28096028,52.4900616,13.3865404,4,,,,POINT (13.3865404 52.4900616)
28096038,52.4941864,13.3886601,3,,,,POINT (13.3886601 52.4941864)
28096041,52.4945391,13.3952548,3,,,,POINT (13.3952548 52.4945391)
28096043,52.4956922,13.3950604,3,,,,POINT (13.3950604 52.4956922)
28096060,52.4959352,13.3896221,4,,,,POINT (13.3896221 52.4959352)
28096063,52.4960485,13.3895955,4,,,,POINT (13.3895955 52.4960485)
28096068,52.4975688,13.389215,4,,,,POINT (13.389215 52.4975688)
28096072,52.4980512,13.3891006,4,,,,POINT (13.3891006 52.4980512)
28096372,52.4848802,13.3860305,4,,,,POINT (13.3860305 52.4848802)
28150270,52.5236589,13.4642648,3,,,,POINT (13.4642648 52.5236589)
28150292,52.514506,13.4674992,4,,,,POINT (13.4674992 52.514506)
28150294,52.5141688,13.4708949,3,,,,POINT (13.4708949 52.5141688)
28150389,52.5111041,13.4640222,3,,,,POINT (13.4640222 52.5111041)
28151265,52.5121172,13.4615179,4,,,,POINT (13.4615179 52.5121172)
28151270,52.5117097,13.4570553,4,,,,POINT (13.4570553 52.5117097)
28151271,52.5141548,13.4535361,3,,,,POINT (13.4535361 52.5141548)
28250286,52.5472287,13.353946,4,,,,POINT (13.353946 52.5472287)
28252015,52.5463826,13.3590129,4,,,,POINT (13.3590129 52.5463826)
28252016,52.5451924,13.3570619,4,,,,POINT (13.3570619 52.5451924)
28252019,52.5441337,13.3549442,3,,,,POINT (13.3549442 52.5441337)
28252023,52.5515563,13.3672407,4,,,,POINT (13.3672407 52.5515563)
28252024,52.5516726,13.3673949,4,,,,POINT (13.3673949 52.5516726)
28252025,52.5496601,13.3642539,4,,,,POINT (13.3642539 52.5496601)
28252076,52.5432366,13.3526528,3,,,,POINT (13.3526528 52.5432366)
28252304,52.5500758,13.3578729,4,,,,POINT (13.3578729 52.5500758)
28252308,52.5509265,13.3563808,4,,,,POINT (13.3563808 52.5509265)
28252313,52.5507554,13.3594434,4,,,,POINT (13.3594434 52.5507554)
28252324,52.5485512,13.3605505,4,,,,POINT (13.3605505 52.5485512)
28252335,52.5494094,13.3618733,3,,,,POINT (13.3618733 52.5494094)
28252355,52.5493888,13.3539651,3,,,,POINT (13.3539651 52.5493888)
28252361,52.5484863,13.3555938,4,,,,POINT (13.3555938 52.5484863)
28252374,52.5517547,13.357641,4,,,,POINT (13.357641 52.5517547)
28252383,52.550881,13.3623174,3,,,,POINT (13.3623174 52.550881)
28252386,52.5520112,13.3620784,4,,,,POINT (13.3620784 52.5520112)
28252395,52.5502753,13.3631929,4,,,,POINT (13.3631929 52.5502753)
28252568,52.5470011,13.3581929,4,,,,POINT (13.3581929 52.5470011)
28252608,52.5521236,13.3660214,3,,,,POINT (13.3660214 52.5521236)
28252641,52.5521788,13.367095,3,,,,POINT (13.367095 52.5521788)
28252682,52.5534943,13.3664072,3,,,,POINT (13.3664072 52.5534943)
28252724,52.553484,13.3617727,4,,,,POINT (13.3617727 52.553484)
28253030,52.5483999,13.3554769,4,,,,POINT (13.3554769 52.5483999)
28253031,52.5493179,13.3539208,3,,,,POINT (13.3539208 52.5493179)
28253032,52.5517634,13.3549089,4,,,,POINT (13.3549089 52.5517634)
28253033,52.5525195,13.3563594,3,,,,POINT (13.3563594 52.5525195)
28253034,52.5538849,13.3589966,4,,,,POINT (13.3589966 52.5538849)
28253035,52.554111,13.3586543,4,,,,POINT (13.3586543 52.554111)
28253036,52.5521485,13.3668928,4,,,,POINT (13.3668928 52.5521485)
28253982,52.5464607,13.359145,4,,,,POINT (13.359145 52.5464607)
28253984,52.5463851,13.3592792,4,,,,POINT (13.3592792 52.5463851)
28253985,52.5454551,13.3609364,4,,,,POINT (13.3609364 52.5454551)
28253986,52.5448114,13.3620767,4,,,,POINT (13.3620767 52.5448114)
28299285,52.5428796,13.3698661,4,,,,POINT (13.3698661 52.5428796)
28299286,52.5428715,13.3696901,3,,,,POINT (13.3696901 52.5428715)
28299598,52.5486961,13.3720617,1,,,,POINT (13.3720617 52.5486961)
28299625,52.5497409,13.3729275,3,,,,POINT (13.3729275 52.5497409)
28299634,52.5508263,13.3702269,3,,,,POINT (13.3702269 52.5508263)
28299639,52.5516402,13.3711995,4,,,,POINT (13.3711995 52.5516402)
28299641,52.5506244,13.3736692,4,,,,POINT (13.3736692 52.5506244)
28299906,52.552804,13.3796601,4,,,,POINT (13.3796601 52.552804)
28299909,52.5539215,13.3742642,3,,,,POINT (13.3742642 52.5539215)
28300087,52.5529091,13.3797455,3,,,,POINT (13.3797455 52.5529091)
28300100,52.5523656,13.3814051,4,,,,POINT (13.3814051 52.5523656)
28300103,52.552298,13.3815725,4,,,,POINT (13.3815725 52.552298)
28301841,52.551366,13.3835723,4,,,,POINT (13.3835723 52.551366)
28301844,52.5506884,13.3847081,3,,,,POINT (13.3847081 52.5506884)
28301905,52.5519045,13.3825495,3,,,,POINT (13.3825495 52.5519045)
28302018,52.5501732,13.3855288,3,,,,POINT (13.3855288 52.5501732)
28302080,52.5491578,13.3859208,3,,,,POINT (13.3859208 52.5491578)
28302161,52.5471026,13.3892515,4,,,,POINT (13.3892515 52.5471026)
28302186,52.5472624,13.3915574,3,,,,POINT (13.3915574 52.5472624)
28302216,52.5474031,13.3942491,4,,,,POINT (13.3942491 52.5474031)
28302261,52.5472607,13.3972472,2,,,,POINT (13.3972472 52.5472607)
28302412,52.5466057,13.4012589,3,,,,POINT (13.4012589 52.5466057)
28302493,52.5453515,13.3929788,4,,,,POINT (13.3929788 52.5453515)
28373611,52.5330435,13.4759755,4,,,,POINT (13.4759755 52.5330435)
28373634,52.5099603,13.4644688,4,,,,POINT (13.4644688 52.5099603)
28373635,52.5107357,13.4637095,3,,,,POINT (13.4637095 52.5107357)
28373639,52.5114319,13.4588327,4,,,,POINT (13.4588327 52.5114319)
28373646,52.5139843,13.4396589,4,,,,POINT (13.4396589 52.5139843)
28373648,52.51044,13.4370727,3,,,,POINT (13.4370727 52.51044)
28373650,52.5170833,13.4405487,4,,,,POINT (13.4405487 52.5170833)
28373656,52.5112549,13.4153635,3,,,,POINT (13.4153635 52.5112549)
28373974,52.5158341,13.4123246,4,,,,POINT (13.4123246 52.5158341)
28509902,52.5518053,13.3824221,4,,,,POINT (13.3824221 52.5518053)
28794055,52.535784,13.4270704,4,,,,POINT (13.4270704 52.535784)
28794056,52.5270469,13.4159447,4,,,,POINT (13.4159447 52.5270469)
28794168,52.5514949,13.3892692,3,,,,POINT (13.3892692 52.5514949)
28794324,52.534142,13.4196966,3,,,,POINT (13.4196966 52.534142)
28794326,52.5353336,13.4169524,3,,,,POINT (13.4169524 52.5353336)
28794327,52.5367349,13.4172729,3,,,,POINT (13.4172729 52.5367349)
28794328,52.5383247,13.4176343,4,,,,POINT (13.4176343 52.5383247)
28794329,52.5383987,13.4163436,3,,,,POINT (13.4163436 52.5383987)
28794333,52.5365543,13.4158992,4,,,,POINT (13.4158992 52.5365543)
28794334,52.5332089,13.4163348,3,,,,POINT (13.4163348 52.5332089)
28794336,52.5325651,13.4178904,3,,,,POINT (13.4178904 52.5325651)
28794346,52.5440232,13.4155587,4,,,,POINT (13.4155587 52.5440232)
28794353,52.5405061,13.4164069,4,,,,POINT (13.4164069 52.5405061)
28794517,52.5132399,13.4110448,3,,,,POINT (13.4110448 52.5132399)
28794518,52.5128095,13.4114463,3,,,,POINT (13.4114463 52.5128095)
28794519,52.5121933,13.4123066,3,,,,POINT (13.4123066 52.5121933)
28794539,52.5122974,13.418567,3,,,,POINT (13.418567 52.5122974)
28794542,52.5107465,13.4174559,3,,,,POINT (13.4174559 52.5107465)
28795327,52.5368077,13.4023058,3,,,,POINT (13.4023058 52.5368077)
28795335,52.5351357,13.3994611,3,,,,POINT (13.3994611 52.5351357)
28795339,52.535852,13.4002617,3,,,,POINT (13.4002617 52.535852)
28795342,52.5364415,13.4010109,3,,,,POINT (13.4010109 52.5364415)
29018804,52.4849845,13.3848646,3,,,,POINT (13.3848646 52.4849845)
29018805,52.4850401,13.3765131,4,,,,POINT (13.3765131 52.4850401)
29018852,52.505615,13.3536602,3,,,,POINT (13.3536602 52.505615)
29025741,52.5361056,13.3761726,4,,,,POINT (13.3761726 52.5361056)
29039237,52.5222104,13.3773417,4,,,,POINT (13.3773417 52.5222104)
29039356,52.5286098,13.3786194,4,,,,POINT (13.3786194 52.5286098)
29039357,52.5286454,13.3791868,3,,,,POINT (13.3791868 52.5286454)
29039360,52.5275879,13.3787871,4,,,,POINT (13.3787871 52.5275879)
29046076,52.5452098,13.3532202,1,,,,POINT (13.3532202 52.5452098)
29046077,52.5458383,13.3544261,3,,,,POINT (13.3544261 52.5458383)
29046078,52.546798,13.3531261,3,,,,POINT (13.3531261 52.546798)
29063088,52.5135857,13.3801857,3,,,,POINT (13.3801857 52.5135857)
29121109,52.5530322,13.3699433,4,,,,POINT (13.3699433 52.5530322)
29121111,52.55341,13.3767355,1,turning_circle,,,POINT (13.3767355 52.55341)
29121463,52.5532069,13.3780078,3,,,,POINT (13.3780078 52.5532069)
29121875,52.5505019,13.3907352,1,turning_circle,,,POINT (13.3907352 52.5505019)
29121877,52.553756,13.3892531,3,,,,POINT (13.3892531 52.553756)
29121878,52.5522838,13.3952993,3,,,,POINT (13.3952993 52.5522838)
29122115,52.5430963,13.3947183,4,,,,POINT (13.3947183 52.5430963)
29122119,52.5416563,13.3958219,3,,,,POINT (13.3958219 52.5416563)
29122120,52.5421958,13.397851,1,turning_circle,,,POINT (13.397851 52.5421958)
29122127,52.5423585,13.3984726,1,turning_circle,,,POINT (13.3984726 52.5423585)
29122321,52.5378013,13.4000059,4,,,,POINT (13.4000059 52.5378013)
29122322,52.5381589,13.401271,4,,,,POINT (13.401271 52.5381589)
29122323,52.5375124,13.4017634,3,,,,POINT (13.4017634 52.5375124)
29122324,52.5371417,13.4004751,3,,,,POINT (13.4004751 52.5371417)
29122325,52.5391424,13.4020828,3,,,,POINT (13.4020828 52.5391424)
29122326,52.53985,13.4046416,3,,,,POINT (13.4046416 52.53985)
29122327,52.5369907,13.3971097,4,,,,POINT (13.3971097 52.5369907)
29122331,52.5352039,13.4034963,3,,,,POINT (13.4034963 52.5352039)
29122332,52.5348784,13.4030152,3,,,,POINT (13.4030152 52.5348784)
29122381,52.5378215,13.4116985,3,,,,POINT (13.4116985 52.5378215)
29122635,52.5535634,13.3991979,3,,,,POINT (13.3991979 52.5535634)
29122636,52.5526532,13.3994926,3,,,,POINT (13.3994926 52.5526532)
29122637,52.5518853,13.3998358,3,,,,POINT (13.3998358 52.5518853)
29122638,52.5536041,13.4028643,4,,,,POINT (13.4028643 52.5536041)
29122639,52.5522098,13.4034192,3,,,,POINT (13.4034192 52.5522098)
29122640,52.5515953,13.39993,1,,,,POINT (13.39993 52.5515953)
29122641,52.5525573,13.4084328,4,,,,POINT (13.4084328 52.5525573)
29122642,52.5523685,13.4107022,4,,,,POINT (13.4107022 52.5523685)
29122645,52.5520986,13.4140235,3,,,,POINT (13.4140235 52.5520986)
29122648,52.5539418,13.4086842,4,,,,POINT (13.4086842 52.5539418)
29122649,52.5538125,13.4110037,3,,,,POINT (13.4110037 52.5538125)
29122655,52.5499797,13.4101907,3,,,,POINT (13.4101907 52.5499797)
29122656,52.5496301,13.4135579,3,,,,POINT (13.4135579 52.5496301)
29123036,52.5467408,13.4129838,3,,,,POINT (13.4129838 52.5467408)
29123037,52.5452487,13.4125831,3,,,,POINT (13.4125831 52.5452487)
29123041,52.5453557,13.4105812,3,,,,POINT (13.4105812 52.5453557)
29123042,52.5413345,13.4082157,3,,,,POINT (13.4082157 52.5413345)
29123043,52.5427101,13.4120965,3,,,,POINT (13.4120965 52.5427101)
29123045,52.5419533,13.4079085,2,,,,POINT (13.4079085 52.5419533)
29123046,52.5427193,13.4119023,3,,,,POINT (13.4119023 52.5427193)
29123047,52.5410188,13.4123227,6,,,,POINT (13.4123227 52.5410188)
29123050,52.5444158,13.412702,4,,,,POINT (13.412702 52.5444158)
29123142,52.5451313,13.4147055,4,,,,POINT (13.4147055 52.5451313)
29123144,52.5442378,13.4144901,3,,,,POINT (13.4144901 52.5442378)
29123146,52.5432839,13.4192553,3,,,,POINT (13.4192553 52.5432839)
29123147,52.542615,13.4208723,3,,,,POINT (13.4208723 52.542615)
29123149,52.5407882,13.4139431,3,,,,POINT (13.4139431 52.5407882)
29123150,52.5451976,13.4212525,3,,,,POINT (13.4212525 52.5451976)
29123151,52.544014,13.4239619,3,,,,POINT (13.4239619 52.544014)
29123152,52.5423739,13.4259652,3,,,,POINT (13.4259652 52.5423739)
29123395,52.5381849,13.4201267,4,,,,POINT (13.4201267 52.5381849)
29123397,52.5390941,13.4240321,4,,,,POINT (13.4240321 52.5390941)
29123398,52.537683,13.4215416,4,,,,POINT (13.4215416 52.537683)
29123399,52.5392991,13.4228014,3,,,,POINT (13.4228014 52.5392991)
29123401,52.5372201,13.4229262,3,,,,POINT (13.4229262 52.5372201)
29123402,52.5371343,13.4231489,3,,,,POINT (13.4231489 52.5371343)
29123412,52.5323455,13.4135908,4,,,,POINT (13.4135908 52.5323455)
29123414,52.5336952,13.4151276,3,,,,POINT (13.4151276 52.5336952)
29123416,52.5303862,13.4142135,4,,,,POINT (13.4142135 52.5303862)
29123420,52.5283373,13.4120173,3,,,,POINT (13.4120173 52.5283373)
29123424,52.5284581,13.4171661,4,,,,POINT (13.4171661 52.5284581)
29123430,52.5287526,13.4100022,4,,,,POINT (13.4100022 52.5287526)
29123432,52.5269217,13.4154048,4,,,,POINT (13.4154048 52.5269217)
29123438,52.5251729,13.4195773,4,,,,POINT (13.4195773 52.5251729)
29123671,52.5240274,13.4119004,4,,,,POINT (13.4119004 52.5240274)
29123672,52.5238949,13.4117364,4,,,,POINT (13.4117364 52.5238949)
29123692,52.5251376,13.413304,3,,,,POINT (13.413304 52.5251376)
29150075,52.5536018,13.4146659,4,,,,POINT (13.4146659 52.5536018)
29150674,52.533138,13.4043371,4,,,,POINT (13.4043371 52.533138)
29150675,52.5292807,13.4072443,3,,,,POINT (13.4072443 52.5292807)
29192121,52.5265137,13.3984097,3,,,,POINT (13.3984097 52.5265137)
29192124,52.523675,13.3996284,3,,,,POINT (13.3996284 52.523675)
29192128,52.5288725,13.3986097,3,,,,POINT (13.3986097 52.5288725)
29192131,52.5288342,13.3979153,3,,,,POINT (13.3979153 52.5288342)
29192133,52.5276921,13.397851,3,,,,POINT (13.397851 52.5276921)
29192281,52.5234013,13.3877992,3,,,,POINT (13.3877992 52.5234013)
29192284,52.524343,13.3925378,3,,,,POINT (13.3925378 52.524343)
29192285,52.5244066,13.3895549,3,,,,POINT (13.3895549 52.5244066)
29192286,52.5234719,13.3897551,3,,,,POINT (13.3897551 52.5234719)
29192953,52.5207868,13.3947638,3,,,,POINT (13.3947638 52.5207868)
29192958,52.519229,13.3937065,3,,,,POINT (13.3937065 52.519229)
29192960,52.5200595,13.3919971,4,traffic_signals,,,POINT (13.3919971 52.5200595)
29192965,52.5192787,13.397239,3,,,,POINT (13.397239 52.5192787)
29194635,52.5200549,13.3991651,3,,,,POINT (13.3991651 52.5200549)
29194689,52.5146453,13.4025193,3,,,,POINT (13.4025193 52.5146453)
29194691,52.514198,13.4012903,1,,,,POINT (13.4012903 52.514198)
29194693,52.512818,13.4026524,1,,,,POINT (13.4026524 52.512818)
29194695,52.5135843,13.4039703,3,,,,POINT (13.4039703 52.5135843)
29194699,52.5153755,13.4039557,3,,,,POINT (13.4039557 52.5153755)
29194701,52.5135262,13.4048606,3,,,,POINT (13.4048606 52.5135262)
29207417,52.5162013,13.3953401,3,,,,POINT (13.3953401 52.5162013)
29207418,52.5151565,13.3955204,3,,,,POINT (13.3955204 52.5151565)
29207420,52.5171868,13.3931717,3,,,,POINT (13.3931717 52.5171868)
29207422,52.5175365,13.398086,3,,,,POINT (13.398086 52.5175365)
29207427,52.5170275,13.3975186,3,,,,POINT (13.3975186 52.5170275)
29207433,52.5155843,13.3987369,3,,,,POINT (13.3987369 52.5155843)
29207822,52.5106575,13.3937609,3,,,,POINT (13.3937609 52.5106575)
29207825,52.5109144,13.3979719,3,,,,POINT (13.3979719 52.5109144)
29207827,52.5107757,13.3937326,4,,,,POINT (13.3937326 52.5107757)
29207828,52.5109646,13.3967129,3,,,,POINT (13.3967129 52.5109646)
29207836,52.5139883,13.4058251,4,,,,POINT (13.4058251 52.5139883)
29207837,52.5143491,13.3969553,4,,,,POINT (13.3969553 52.5143491)
29207839,52.5132118,13.3962132,3,,,,POINT (13.3962132 52.5132118)
29207840,52.5133101,13.3972141,3,,,,POINT (13.3972141 52.5133101)
29207842,52.5132438,13.3992626,3,,,,POINT (13.3992626 52.5132438)
29207858,52.5128589,13.3980712,3,,,,POINT (13.3980712 52.5128589)
29208241,52.5081003,13.3971992,3,,,,POINT (13.3971992 52.5081003)
29208242,52.5091204,13.3996662,4,,,,POINT (13.3996662 52.5091204)
29208244,52.5086632,13.4025939,3,,,,POINT (13.4025939 52.5086632)
29208246,52.5104239,13.4011702,4,,,,POINT (13.4011702 52.5104239)
29208247,52.5099954,13.4005031,4,,,,POINT (13.4005031 52.5099954)
29208249,52.5085463,13.3894392,3,,,,POINT (13.3894392 52.5085463)
29208253,52.5029379,13.3878681,4,,,,POINT (13.3878681 52.5029379)
29208254,52.5042712,13.3871832,3,,,,POINT (13.3871832 52.5042712)
29208255,52.5045297,13.3908602,3,,,,POINT (13.3908602 52.5045297)
29208259,52.5035284,13.3930255,1,,,,POINT (13.3930255 52.5035284)
29208263,52.5021194,13.3912502,3,,,,POINT (13.3912502 52.5021194)
29208264,52.5011155,13.3945428,3,,,,POINT (13.3945428 52.5011155)
29209059,52.5055622,13.3763992,3,,,,POINT (13.3763992 52.5055622)
29209077,52.5034349,13.3835696,4,,,,POINT (13.3835696 52.5034349)
29209093,52.5015363,13.3820388,3,,,,POINT (13.3820388 52.5015363)
29209107,52.4939365,13.3829906,1,,,,POINT (13.3829906 52.4939365)
29209291,52.4930352,13.3969133,4,,,,POINT (13.3969133 52.4930352)
29209292,52.4928542,13.3984906,3,,,,POINT (13.3984906 52.4928542)
29209298,52.495191,13.3976801,4,,,,POINT (13.3976801 52.495191)
29209300,52.495288,13.3977423,4,,,,POINT (13.3977423 52.495288)
29209302,52.4944665,13.3995794,4,,,,POINT (13.3995794 52.4944665)
29209305,52.4945549,13.3996166,3,,,,POINT (13.3996166 52.4945549)
29209307,52.4945281,13.399773,3,,,,POINT (13.399773 52.4945281)
29209310,52.4944406,13.3997358,4,,,,POINT (13.3997358 52.4944406)
29209314,52.4939375,13.3996738,4,,,,POINT (13.3996738 52.4939375)
29209317,52.4940192,13.3997872,3,,,,POINT (13.3997872 52.4940192)
29209322,52.4934184,13.4027008,3,,,,POINT (13.4027008 52.4934184)
29209324,52.4939232,13.4028558,4,,,,POINT (13.4028558 52.4939232)
29209325,52.4940154,13.4029087,4,,,,POINT (13.4029087 52.4940154)
29210881,52.497592,13.3960171,1,turning_circle,,,POINT (13.3960171 52.497592)
29210885,52.4970568,13.3987141,3,,,,POINT (13.3987141 52.4970568)
29210889,52.4963886,13.3986741,4,,,,POINT (13.3986741 52.4963886)
29210891,52.4968741,13.3953178,4,,,,POINT (13.3953178 52.4968741)
29210895,52.4955485,13.4013371,4,,,,POINT (13.4013371 52.4955485)
29210909,52.4983981,13.3996017,4,,,,POINT (13.3996017 52.4983981)
29210912,52.4994578,13.4003951,3,,,,POINT (13.4003951 52.4994578)
29210915,52.5021709,13.4026439,3,,,,POINT (13.4026439 52.5021709)
29210917,52.5002666,13.3970829,4,,,,POINT (13.3970829 52.5002666)
29210919,52.4991639,13.3963234,3,,,,POINT (13.3963234 52.4991639)
29210921,52.4989575,13.3957574,4,,,,POINT (13.3957574 52.4989575)
29210923,52.4989479,13.3955453,5,,,,POINT (13.3955453 52.4989479)
29215029,52.5024341,13.3982507,3,,,,POINT (13.3982507 52.5024341)
29215030,52.5031742,13.3954071,3,crossing,,,POINT (13.3954071 52.5031742)
