osmid,y,x,highway,street_count,ref,junction,geometry
42437612,40.7242341,-73.9926455,,4,,,POINT (-73.9926455 40.7242341)
42437613,40.7249108,-73.992399,,3,,,POINT (-73.992399 40.7249108)
42437618,40.7256649,-73.9921182,,4,,,POINT (-73.9921182 40.7256649)
42437644,40.7484537,-73.9845455,traffic_signals,4,,,POINT (-73.9845455 40.7484537)
42437654,40.7510092,-73.9906121,traffic_signals,4,,,POINT (-73.9906121 40.7510092)
42437663,40.7534078,-73.9963175,traffic_signals,4,,,POINT (-73.9963175 40.7534078)
42437670,40.754591,-73.9991485,traffic_signals,4,,,POINT (-73.9991485 40.754591)
42437678,40.7569758,-74.0048129,,4,,,POINT (-74.0048129 40.7569758)
42437686,40.7459215,-73.9863915,traffic_signals,4,,,POINT (-73.9863915 40.7459215)
42437688,40.7509074,-73.9981555,traffic_signals,4,,,POINT (-73.9981555 40.7509074)
42437693,40.7520747,-74.0009801,traffic_signals,4,,,POINT (-74.0009801 40.7520747)
42437699,40.7544661,-74.0066345,motorway_junction,4,5,,POINT (-74.0066345 40.7544661)
42437749,40.7117851,-73.9997076,traffic_signals,4,,,POINT (-73.9997076 40.7117851)
42437753,40.711879,-73.9986817,traffic_signals,3,,,POINT (-73.9986817 40.711879)
42437755,40.7123181,-73.9943532,traffic_signals,4,,,POINT (-73.9943532 40.7123181)
42437763,40.7126536,-73.9900158,traffic_signals,4,,,POINT (-73.9900158 40.7126536)
42437768,40.7127817,-73.9884924,traffic_signals,3,,,POINT (-73.9884924 40.7127817)
42437770,40.7129093,-73.9869665,traffic_signals,4,,,POINT (-73.9869665 40.7129093)
42437773,40.7130809,-73.9850618,traffic_signals,5,,,POINT (-73.9850618 40.7130809)
42437786,40.7138456,-73.979532,traffic_signals,3,,,POINT (-73.979532 40.7138456)
42437830,40.7297709,-73.9747274,traffic_signals,4,,,POINT (-73.9747274 40.7297709)
42437841,40.7778454,-73.9877555,,3,,,POINT (-73.9877555 40.7778454)
42437845,40.7781959,-73.98858,,3,,,POINT (-73.98858 40.7781959)
42437881,40.7415506,-73.9895966,traffic_signals,4,,,POINT (-73.9895966 40.7415506)
42437890,40.7441065,-73.9956382,traffic_signals,4,,,POINT (-73.9956382 40.7441065)
42437909,40.7465212,-74.0013497,traffic_signals,4,,,POINT (-74.0013497 40.7465212)
42437914,40.7477028,-74.0041638,traffic_signals,4,,,POINT (-74.0041638 40.7477028)
42437949,40.7322611,-73.9963683,,4,,,POINT (-73.9963683 40.7322611)
42437951,40.7329485,-73.9980019,,3,,,POINT (-73.9980019 40.7329485)
42437962,40.717351,-73.9911718,traffic_signals,4,,,POINT (-73.9911718 40.717351)
42437965,40.7161764,-73.991792,traffic_signals,3,,,POINT (-73.991792 40.7161764)
42437967,40.7150484,-73.9923757,traffic_signals,4,,,POINT (-73.9923757 40.7150484)
42437988,40.7143535,-73.9930343,,4,,,POINT (-73.9930343 40.7143535)
42437990,40.7151254,-73.9926355,traffic_signals,4,,,POINT (-73.9926355 40.7151254)
42437996,40.7174356,-73.991452,traffic_signals,4,,,POINT (-73.991452 40.7174356)
42438034,40.7153613,-73.9977158,,3,,,POINT (-73.9977158 40.7153613)
42438060,40.7228729,-74.0104496,,4,,,POINT (-74.0104496 40.7228729)
42438173,40.7385416,-73.9864141,,3,,,POINT (-73.9864141 40.7385416)
42438174,40.7382279,-73.9856739,,3,,,POINT (-73.9856739 40.7382279)
42438300,40.7768348,-73.9891559,stop,3,,,POINT (-73.9891559 40.7768348)
42438301,40.7774787,-73.9888384,,3,,,POINT (-73.9888384 40.7774787)
42438306,40.7795541,-73.9879995,stop,3,,,POINT (-73.9879995 40.7795541)
42438362,40.7330899,-73.9753702,,3,,,POINT (-73.9753702 40.7330899)
42438485,40.7776743,-73.9632228,traffic_signals,3,,,POINT (-73.9632228 40.7776743)
42438487,40.7770011,-73.9616294,traffic_signals,4,,,POINT (-73.9616294 40.7770011)
42438490,40.776291,-73.9599345,traffic_signals,4,,,POINT (-73.9599345 40.776291)
42438498,40.775645,-73.9583993,traffic_signals,4,,,POINT (-73.9583993 40.775645)
42438503,40.7749679,-73.9567951,traffic_signals,4,,,POINT (-73.9567951 40.7749679)
42438506,40.7740206,-73.9545699,traffic_signals,4,,,POINT (-73.9545699 40.7740206)
42438509,40.7730268,-73.9521805,traffic_signals,4,,,POINT (-73.9521805 40.7730268)
42438513,40.7710722,-73.9475897,traffic_signals,4,,,POINT (-73.9475897 40.7710722)
42438544,40.7446783,-73.9873007,traffic_signals,4,,,POINT (-73.9873007 40.7446783)
42438547,40.7472363,-73.9933621,traffic_signals,4,,,POINT (-73.9933621 40.7472363)
42438672,40.7496585,-73.9990646,,4,,,POINT (-73.9990646 40.7496585)
42438674,40.750828,-74.001882,traffic_signals,4,,,POINT (-74.001882 40.750828)
42438684,40.7531186,-74.0073044,,3,,,POINT (-74.0073044 40.7531186)
42438779,40.7210691,-74.0058479,,3,,,POINT (-74.0058479 40.7210691)
42438781,40.7217548,-74.0056899,,3,,,POINT (-74.0056899 40.7217548)
42438784,40.7352039,-73.9917243,traffic_signals,3,,,POINT (-73.9917243 40.7352039)
42438788,40.7731391,-73.9665333,traffic_signals,3,,,POINT (-73.9665333 40.7731391)
42438791,40.7724629,-73.9649361,traffic_signals,4,,,POINT (-73.9649361 40.7724629)
42438795,40.7717575,-73.963244,traffic_signals,4,,,POINT (-73.963244 40.7717575)
42438798,40.7711121,-73.9617094,traffic_signals,4,,,POINT (-73.9617094 40.7711121)
42438800,40.770434,-73.9601029,traffic_signals,4,,,POINT (-73.9601029 40.770434)
42438802,40.7694904,-73.9578623,traffic_signals,4,,,POINT (-73.9578623 40.7694904)
42438805,40.7684851,-73.9555018,traffic_signals,4,,,POINT (-73.9555018 40.7684851)
42438809,40.766801,-73.9507038,motorway_junction,3,13,,POINT (-73.9507038 40.766801)
42438819,40.7765109,-73.9883936,,3,,,POINT (-73.9883936 40.7765109)
42438825,40.7785248,-73.9874323,,3,,,POINT (-73.9874323 40.7785248)
42438832,40.7791875,-73.9871067,,3,,,POINT (-73.9871067 40.7791875)
42438849,40.7379458,-73.9868475,,3,,,POINT (-73.9868475 40.7379458)
42438859,40.7806719,-73.9764438,traffic_signals,4,,,POINT (-73.9764438 40.7806719)
42438862,40.7818426,-73.979274,traffic_signals,4,,,POINT (-73.979274 40.7818426)
42438867,40.7837916,-73.9838929,,3,,,POINT (-73.9838929 40.7837916)
42438881,40.7572359,-73.9760484,traffic_signals,4,,,POINT (-73.9760484 40.7572359)
42438886,40.756526,-73.974356,traffic_signals,4,,,POINT (-73.974356 40.756526)
42438889,40.75587,-73.97282,traffic_signals,4,,,POINT (-73.97282 40.75587)
42438891,40.7551996,-73.9712239,traffic_signals,4,,,POINT (-73.9712239 40.7551996)
42438894,40.754251,-73.968978,traffic_signals,4,,,POINT (-73.968978 40.754251)
42438898,40.75254,-73.9649161,,3,,,POINT (-73.9649161 40.75254)
42439001,40.7294404,-73.9780286,traffic_signals,4,,,POINT (-73.9780286 40.7294404)
42439006,40.7304174,-73.9803623,traffic_signals,4,,,POINT (-73.9803623 40.7304174)
42439070,40.7346805,-73.9946012,traffic_signals,4,,,POINT (-73.9946012 40.7346805)
42439073,40.7372222,-74.0006278,traffic_signals,4,,,POINT (-74.0006278 40.7372222)
42439078,40.737544,-74.003866,stop,4,,,POINT (-74.003866 40.737544)
42439096,40.7375614,-74.0082235,,4,,,POINT (-74.0082235 40.7375614)
42439099,40.737567,-74.0098067,,3,,,POINT (-74.0098067 40.737567)
42439170,40.7369675,-73.9845133,traffic_signals,4,,,POINT (-73.9845133 40.7369675)
42439178,40.7360238,-73.9822654,,4,,,POINT (-73.9822654 40.7360238)
42439181,40.7350119,-73.9798916,,4,,,POINT (-73.9798916 40.7350119)
42439191,40.7327494,-73.9744435,traffic_signals,4,,,POINT (-73.9744435 40.7327494)
42439203,40.7383031,-73.9876929,,4,,,POINT (-73.9876929 40.7383031)
42439207,40.7196004,-73.9980848,traffic_signals,4,,,POINT (-73.9980848 40.7196004)
42439236,40.7298564,-73.9913946,traffic_signals,3,,,POINT (-73.9913946 40.7298564)
42439249,40.7298936,-73.9907402,,4,,,POINT (-73.9907402 40.7298936)
42439272,40.7379242,-73.9922478,traffic_signals,4,,,POINT (-73.9922478 40.7379242)
42439275,40.74047,-73.998287,traffic_signals,4,,,POINT (-73.998287 40.74047)
42439280,40.7428829,-74.0039992,traffic_signals,4,,,POINT (-74.0039992 40.7428829)
42439286,40.744061,-74.006811,traffic_signals,4,,,POINT (-74.006811 40.744061)
42439295,40.7446911,-74.0082636,,4,,,POINT (-74.0082636 40.7446911)
42439323,40.732664,-73.9816006,traffic_signals,4,,,POINT (-73.9816006 40.732664)
42439335,40.7268704,-74.0031066,,3,,,POINT (-74.0031066 40.7268704)
42439345,40.727157,-74.005545,traffic_signals,4,,,POINT (-74.005545 40.727157)
42439389,40.7789465,-73.9622984,traffic_signals,3,,,POINT (-73.9622984 40.7789465)
42439392,40.7782718,-73.9607012,traffic_signals,4,,,POINT (-73.9607012 40.7782718)
42439395,40.7775625,-73.9590065,traffic_signals,4,,,POINT (-73.9590065 40.7775625)
42439399,40.7769156,-73.9574742,traffic_signals,4,,,POINT (-73.9574742 40.7769156)
42439403,40.776235,-73.9558695,traffic_signals,4,,,POINT (-73.9558695 40.776235)
42439406,40.7752935,-73.9536366,traffic_signals,4,,,POINT (-73.9536366 40.7752935)
42439409,40.7742922,-73.9512608,traffic_signals,4,,,POINT (-73.9512608 40.7742922)
42439416,40.772351,-73.946656,traffic_signals,4,,,POINT (-73.946656 40.772351)
42439440,40.749706,-73.991563,traffic_signals,3,,,POINT (-73.991563 40.749706)
42439464,40.7748013,-73.9843888,traffic_signals,4,,,POINT (-73.9843888 40.7748013)
42439527,40.725252,-74.003376,traffic_signals,4,,,POINT (-74.003376 40.725252)
42439530,40.7264953,-74.0023512,traffic_signals,4,,,POINT (-74.0023512 40.7264953)
42439533,40.7277329,-74.0013516,traffic_signals,4,,,POINT (-74.0013516 40.7277329)
42439537,40.7300598,-73.9993655,traffic_signals,4,,,POINT (-73.9993655 40.7300598)
42439542,40.7306557,-73.9988148,traffic_signals,3,,,POINT (-73.9988148 40.7306557)
42439553,40.7737745,-73.9660692,traffic_signals,3,,,POINT (-73.9660692 40.7737745)
42439556,40.7731008,-73.9644727,traffic_signals,4,,,POINT (-73.9644727 40.7731008)
42439557,40.7723869,-73.9627807,traffic_signals,4,,,POINT (-73.9627807 40.7723869)
42439559,40.7717414,-73.9612509,traffic_signals,4,,,POINT (-73.9612509 40.7717414)
42439561,40.7710664,-73.9596511,traffic_signals,4,,,POINT (-73.9596511 40.7710664)
42439563,40.7701167,-73.9574004,traffic_signals,4,,,POINT (-73.9574004 40.7701167)
42439567,40.7691198,-73.9550385,traffic_signals,4,,,POINT (-73.9550385 40.7691198)
42439580,40.7192124,-73.9998608,traffic_signals,4,,,POINT (-73.9998608 40.7192124)
42439581,40.719552,-74.000622,,3,,,POINT (-74.000622 40.719552)
42439583,40.720341,-74.002221,,3,,,POINT (-74.002221 40.720341)
42439813,40.7125535,-73.9989343,traffic_signals,3,,,POINT (-73.9989343 40.7125535)
42439823,40.7385578,-73.99968,traffic_signals,4,,,POINT (-73.99968 40.7385578)
42439826,40.7392462,-73.9991824,traffic_signals,4,,,POINT (-73.9991824 40.7392462)
42439830,40.739881,-73.998713,traffic_signals,4,,,POINT (-73.998713 40.739881)
42439834,40.741642,-73.997434,traffic_signals,4,,,POINT (-73.997434 40.741642)
42439836,40.7428254,-73.9965699,,4,,,POINT (-73.9965699 40.7428254)
42439840,40.745383,-73.994709,traffic_signals,4,,,POINT (-73.994709 40.745383)
42439842,40.7460176,-73.9942525,traffic_signals,4,,,POINT (-73.9942525 40.7460176)
42439952,40.7516588,-73.9901341,traffic_signals,4,,,POINT (-73.9901341 40.7516588)
42439955,40.7522886,-73.9896878,traffic_signals,4,,,POINT (-73.9896878 40.7522886)
42439960,40.752895,-73.989243,traffic_signals,4,,,POINT (-73.989243 40.752895)
42439964,40.7541474,-73.988323,traffic_signals,4,,,POINT (-73.988323 40.7541474)
42439968,40.7547554,-73.9878881,traffic_signals,4,,,POINT (-73.9878881 40.7547554)
42439972,40.755373,-73.987447,traffic_signals,4,,,POINT (-73.987447 40.755373)
42439981,40.75671,-73.986458,,4,,,POINT (-73.986458 40.75671)
42439984,40.7573424,-73.9860116,traffic_signals,4,,,POINT (-73.9860116 40.7573424)
42439990,40.7585968,-73.9850795,traffic_signals,4,,,POINT (-73.9850795 40.7585968)
42439994,40.7592226,-73.9846194,traffic_signals,4,,,POINT (-73.9846194 40.7592226)
42439996,40.759841,-73.984174,traffic_signals,4,,,POINT (-73.984174 40.759841)
42440001,40.7610948,-73.9832504,traffic_signals,4,,,POINT (-73.9832504 40.7610948)
42440004,40.7617189,-73.9828071,traffic_signals,4,,,POINT (-73.9828071 40.7617189)
42440009,40.7623476,-73.9823472,traffic_signals,4,,,POINT (-73.9823472 40.7623476)
42440012,40.7629646,-73.9818975,traffic_signals,4,,,POINT (-73.9818975 40.7629646)
42440015,40.7635954,-73.9814328,traffic_signals,4,,,POINT (-73.9814328 40.7635954)
42440020,40.7642332,-73.9809718,traffic_signals,4,,,POINT (-73.9809718 40.7642332)
42440022,40.765521,-73.980036,traffic_signals,4,,,POINT (-73.980036 40.765521)
42440025,40.7662134,-73.9795321,traffic_signals,4,,,POINT (-73.9795321 40.7662134)
42440153,40.7585437,-73.9772064,traffic_signals,4,,,POINT (-73.9772064 40.7585437)
42440163,40.7634901,-73.9889429,traffic_signals,4,,,POINT (-73.9889429 40.7634901)
42440170,40.7646863,-73.9917852,traffic_signals,4,,,POINT (-73.9917852 40.7646863)
42440253,40.7668339,-73.99689,,3,,,POINT (-73.99689 40.7668339)
42440323,40.7395079,-73.9868123,,4,,,POINT (-73.9868123 40.7395079)
42440325,40.7388483,-73.9852454,,4,,,POINT (-73.9852454 40.7388483)
42440326,40.7381714,-73.9836359,,4,,,POINT (-73.9836359 40.7381714)
42440330,40.7372187,-73.9813983,traffic_signals,4,,,POINT (-73.9813983 40.7372187)
42440397,40.7769914,-73.9637197,traffic_signals,4,,,POINT (-73.9637197 40.7769914)
42440401,40.7215294,-73.9837985,traffic_signals,4,,,POINT (-73.9837985 40.7215294)
42440408,40.7159749,-73.9866936,traffic_signals,4,,,POINT (-73.9866936 40.7159749)
42440452,40.7591757,-73.9767414,traffic_signals,4,,,POINT (-73.9767414 40.7591757)
42440453,40.7584878,-73.9751336,traffic_signals,4,,,POINT (-73.9751336 40.7584878)
42440456,40.7577792,-73.9734395,traffic_signals,4,,,POINT (-73.9734395 40.7577792)
42440459,40.7571246,-73.9719073,traffic_signals,4,,,POINT (-73.9719073 40.7571246)
42440463,40.7564518,-73.970311,traffic_signals,4,,,POINT (-73.970311 40.7564518)
42440465,40.7555038,-73.9680652,traffic_signals,4,,,POINT (-73.9680652 40.7555038)
42440469,40.7544977,-73.9656942,traffic_signals,4,,,POINT (-73.9656942 40.7544977)
42440472,40.753935,-73.964347,,3,,,POINT (-73.964347 40.753935)
42440476,40.7538124,-73.9640504,,1,,,POINT (-73.9640504 40.7538124)
42440527,40.7297123,-74.0092108,,4,,,POINT (-74.0092108 40.7297123)
42440545,40.7282036,-73.995585,traffic_signals,4,,,POINT (-73.995585 40.7282036)
42440553,40.7293265,-73.9978721,traffic_signals,4,,,POINT (-73.9978721 40.7293265)
42440565,40.7554632,-73.9621088,traffic_signals,3,,,POINT (-73.9621088 40.7554632)
42440566,40.7560685,-73.9616198,traffic_signals,4,,,POINT (-73.9616198 40.7560685)
42440567,40.7566914,-73.9611654,traffic_signals,4,,,POINT (-73.9611654 40.7566914)
42440679,40.7146759,-73.9911284,,4,,,POINT (-73.9911284 40.7146759)
42440682,40.715805,-73.9905591,,4,,,POINT (-73.9905591 40.715805)
42440686,40.7169795,-73.9899465,traffic_signals,4,,,POINT (-73.9899465 40.7169795)
42440710,40.7360074,-73.9936325,traffic_signals,4,,,POINT (-73.9936325 40.7360074)
42440721,40.7344282,-73.9898898,traffic_signals,4,,,POINT (-73.9898898 40.7344282)
42440729,40.7332979,-73.9871866,,4,,,POINT (-73.9871866 40.7332979)
42440737,40.732353,-73.9849374,traffic_signals,4,,,POINT (-73.9849374 40.732353)
42440743,40.7313572,-73.9825575,traffic_signals,4,,,POINT (-73.9825575 40.7313572)
42440754,40.7284433,-73.9756824,traffic_signals,4,,,POINT (-73.9756824 40.7284433)
42440785,40.7144207,-73.9902277,traffic_signals,3,,,POINT (-73.9902277 40.7144207)
42440792,40.7149028,-73.9918872,,4,,,POINT (-73.9918872 40.7149028)
42440798,40.7156185,-73.99425,traffic_signals,4,,,POINT (-73.99425 40.7156185)
42440804,40.7165497,-73.9969875,traffic_signals,5,,,POINT (-73.9969875 40.7165497)
42440810,40.7175538,-73.9993088,traffic_signals,4,,,POINT (-73.9993088 40.7175538)
42440820,40.7199234,-74.002596,traffic_signals,3,,,POINT (-74.002596 40.7199234)
42440825,40.7205482,-74.0034713,,3,,,POINT (-74.0034713 40.7205482)
42440829,40.7213666,-74.0046193,traffic_signals,4,,,POINT (-74.0046193 40.7213666)
42440838,40.7225692,-74.006317,traffic_signals,4,,,POINT (-74.006317 40.7225692)
42440847,40.7243158,-74.0086711,,3,,,POINT (-74.0086711 40.7243158)
42440850,40.7252865,-74.0100977,,3,,,POINT (-74.0100977 40.7252865)
42440854,40.7258067,-74.01093,,4,,,POINT (-74.01093 40.7258067)
42440873,40.7250648,-74.0100706,,3,,,POINT (-74.0100706 40.7250648)
42440916,40.7222159,-74.0105584,traffic_signals,4,,,POINT (-74.0105584 40.7222159)
42440918,40.7223187,-74.0116409,traffic_signals,4,,,POINT (-74.0116409 40.7223187)
42440934,40.769231,-73.9847685,traffic_signals,3,,,POINT (-73.9847685 40.769231)
42440935,40.7704036,-73.9875948,traffic_signals,4,,,POINT (-73.9875948 40.7704036)
42440940,40.736839,-74.003714,,4,,,POINT (-74.003714 40.736839)
42440943,40.7362015,-74.0083335,,4,,,POINT (-74.0083335 40.7362015)
42440946,40.7359907,-74.0099218,,3,,,POINT (-74.0099218 40.7359907)
42440951,40.7616758,-73.9749271,traffic_signals,4,,,POINT (-73.9749271 40.7616758)
42440960,40.7666367,-73.986668,traffic_signals,4,,,POINT (-73.986668 40.7666367)
42440966,40.7678263,-73.989495,traffic_signals,4,,,POINT (-73.989495 40.7678263)
42441654,40.781771,-73.985081,traffic_signals,3,,,POINT (-73.985081 40.781771)
42441668,40.7831868,-73.9844643,traffic_signals,3,,,POINT (-73.9844643 40.7831868)
42441670,40.7824893,-73.9847754,,3,,,POINT (-73.9847754 40.7824893)
42442230,40.7213148,-73.9947014,traffic_signals,4,,,POINT (-73.9947014 40.7213148)
42442247,40.7222994,-73.9971193,,5,,,POINT (-73.9971193 40.7222994)
42442255,40.7226691,-73.9979746,traffic_signals,4,,,POINT (-73.9979746 40.7226691)
42442269,40.723423,-73.999609,traffic_signals,4,,,POINT (-73.999609 40.723423)
42442273,40.723795,-74.000367,traffic_signals,4,,,POINT (-74.000367 40.723795)
42442276,40.7245552,-74.0019395,traffic_signals,3,,,POINT (-74.0019395 40.7245552)
42442286,40.7256753,-74.0057082,traffic_signals,4,,,POINT (-74.0057082 40.7256753)
42442288,40.7259304,-74.0083464,,3,,,POINT (-74.0083464 40.7259304)
42442291,40.7260802,-74.0099122,,4,,,POINT (-74.0099122 40.7260802)
42442294,40.7261761,-74.0108723,,3,,,POINT (-74.0108723 40.7261761)
42442410,40.7735306,-73.9853181,traffic_signals,3,,,POINT (-73.9853181 40.7735306)
42442415,40.7741641,-73.9848524,traffic_signals,4,,,POINT (-73.9848524 40.7741641)
42442417,40.77604,-73.9834857,traffic_signals,3,,,POINT (-73.9834857 40.77604)
42442422,40.7772886,-73.9825693,traffic_signals,4,,,POINT (-73.9825693 40.7772886)
42442445,40.7799206,-73.9806592,traffic_signals,4,,,POINT (-73.9806592 40.7799206)
42442451,40.780561,-73.98021,traffic_signals,4,,,POINT (-73.98021 40.780561)
42442459,40.7811846,-73.9797549,traffic_signals,4,,,POINT (-73.9797549 40.7811846)
42442463,40.7831527,-73.9783277,traffic_signals,4,,,POINT (-73.9783277 40.7831527)
42442469,40.7844692,-73.9773536,traffic_signals,4,,,POINT (-73.9773536 40.7844692)
42442788,40.7190823,-73.9763832,,4,,,POINT (-73.9763832 40.7190823)
42442836,40.723793,-73.9912412,,3,,,POINT (-73.9912412 40.723793)
42442838,40.7241092,-73.9909579,,3,,,POINT (-73.9909579 40.7241092)
42442842,40.7242862,-73.990829,traffic_signals,4,,,POINT (-73.990829 40.7242862)
42442843,40.7249299,-73.9903454,traffic_signals,4,,,POINT (-73.9903454 40.7249299)
42442848,40.726188,-73.989429,traffic_signals,4,,,POINT (-73.989429 40.726188)
42442850,40.7267997,-73.9889783,traffic_signals,4,,,POINT (-73.9889783 40.7267997)
42442851,40.7274076,-73.9885349,traffic_signals,4,,,POINT (-73.9885349 40.7274076)
42442857,40.7292016,-73.9872326,,4,,,POINT (-73.9872326 40.7292016)
42442862,40.7303818,-73.9863742,traffic_signals,4,,,POINT (-73.9863742 40.7303818)
42442870,40.731019,-73.985909,traffic_signals,4,,,POINT (-73.985909 40.731019)
42442877,40.734263,-73.9835476,traffic_signals,4,,,POINT (-73.9835476 40.734263)
42442881,40.7354311,-73.9826949,traffic_signals,4,,,POINT (-73.9826949 40.7354311)
42442889,40.7378893,-73.9809116,traffic_signals,4,,,POINT (-73.9809116 40.7378893)
42442891,40.7391809,-73.9799749,traffic_signals,4,,,POINT (-73.9799749 40.7391809)
42442895,40.7404187,-73.979088,traffic_signals,3,,,POINT (-73.979088 40.7404187)
42442898,40.741043,-73.9786424,traffic_signals,3,,,POINT (-73.9786424 40.741043)
42442902,40.7422741,-73.9777196,traffic_signals,4,,,POINT (-73.9777196 40.7422741)
42442906,40.7428905,-73.9772763,traffic_signals,3,,,POINT (-73.9772763 40.7428905)
42442910,40.7435047,-73.9768235,traffic_signals,3,,,POINT (-73.9768235 40.7435047)
42442913,40.7441114,-73.9763847,traffic_signals,4,,,POINT (-73.9763847 40.7441114)
42442918,40.7466849,-73.9744963,traffic_signals,4,,,POINT (-73.9744963 40.7466849)
42442931,40.7472945,-73.974055,traffic_signals,4,,,POINT (-73.974055 40.7472945)
42442933,40.7479353,-73.9735914,traffic_signals,4,,,POINT (-73.9735914 40.7479353)
42442935,40.7485484,-73.9731474,traffic_signals,4,,,POINT (-73.9731474 40.7485484)
42442937,40.7498334,-73.9721997,,4,,,POINT (-73.9721997 40.7498334)
42442939,40.7505017,-73.9717073,traffic_signals,4,,,POINT (-73.9717073 40.7505017)
42442943,40.751122,-73.971263,traffic_signals,4,,,POINT (-73.971263 40.751122)
42442947,40.7517476,-73.9708043,traffic_signals,4,,,POINT (-73.9708043 40.7517476)
42442948,40.7529893,-73.9698968,traffic_signals,4,,,POINT (-73.9698968 40.7529893)
42442949,40.753624,-73.969431,traffic_signals,4,,,POINT (-73.969431 40.753624)
42442952,40.754877,-73.96852,traffic_signals,4,,,POINT (-73.96852 40.754877)
42442955,40.7561457,-73.9676181,traffic_signals,4,,,POINT (-73.9676181 40.7561457)
42442957,40.757381,-73.966702,traffic_signals,4,,,POINT (-73.966702 40.757381)
42442959,40.7580289,-73.9662476,traffic_signals,4,,,POINT (-73.9662476 40.7580289)
42442960,40.758647,-73.9657958,traffic_signals,4,,,POINT (-73.9657958 40.758647)
42442961,40.7599916,-73.9648028,traffic_signals,4,,,POINT (-73.9648028 40.7599916)
42442963,40.7624978,-73.9629826,traffic_signals,4,,,POINT (-73.9629826 40.7624978)
42442977,40.7643672,-73.9616072,traffic_signals,4,,,POINT (-73.9616072 40.7643672)
42442983,40.7649919,-73.9611441,traffic_signals,4,,,POINT (-73.9611441 40.7649919)
42443000,40.7668715,-73.9597829,traffic_signals,4,,,POINT (-73.9597829 40.7668715)
42443009,40.7681385,-73.9588757,traffic_signals,4,,,POINT (-73.9588757 40.7681385)
42443020,40.7714057,-73.956491,traffic_signals,4,,,POINT (-73.956491 40.7714057)
42443024,40.7720395,-73.9560266,traffic_signals,4,,,POINT (-73.9560266 40.7720395)
42443027,40.7733539,-73.9550691,traffic_signals,4,,,POINT (-73.9550691 40.7733539)
42443029,40.774666,-73.9540995,traffic_signals,4,,,POINT (-73.9540995 40.774666)
42443032,40.7759238,-73.9531654,traffic_signals,4,,,POINT (-73.9531654 40.7759238)
42443037,40.7771941,-73.9522399,traffic_signals,4,,,POINT (-73.9522399 40.7771941)
42443040,40.778551,-73.951248,traffic_signals,4,,,POINT (-73.951248 40.778551)
42443042,40.7791759,-73.9507943,traffic_signals,4,,,POINT (-73.9507943 40.7791759)
42443044,40.7804348,-73.9498809,traffic_signals,4,,,POINT (-73.9498809 40.7804348)
42443046,40.7810699,-73.9494125,traffic_signals,3,,,POINT (-73.9494125 40.7810699)
42443048,40.7816881,-73.9489622,traffic_signals,4,,,POINT (-73.9489622 40.7816881)
42443050,40.7823112,-73.9485053,traffic_signals,4,,,POINT (-73.9485053 40.7823112)
42443052,40.7829443,-73.9480373,traffic_signals,4,,,POINT (-73.9480373 40.7829443)
42443054,40.7842494,-73.9470901,traffic_signals,4,,,POINT (-73.9470901 40.7842494)
42443056,40.7849455,-73.9465916,traffic_signals,4,,,POINT (-73.9465916 40.7849455)
42443127,40.7237271,-73.9910315,,4,,,POINT (-73.9910315 40.7237271)
42443280,40.7832589,-73.9745499,traffic_signals,4,,,POINT (-73.9745499 40.7832589)
42443296,40.7298613,-73.989692,,3,,,POINT (-73.989692 40.7298613)
42443298,40.7299155,-73.9889177,,4,,,POINT (-73.9889177 40.7299155)
42443313,40.7717305,-73.9829512,traffic_signals,3,,,POINT (-73.9829512 40.7717305)
42443326,40.7748544,-73.9806716,traffic_signals,4,,,POINT (-73.9806716 40.7748544)
42443329,40.7754797,-73.9802121,traffic_signals,4,,,POINT (-73.9802121 40.7754797)
42443332,40.7761092,-73.9797528,traffic_signals,4,,,POINT (-73.9797528 40.7761092)
42443336,40.7774164,-73.9787995,traffic_signals,4,,,POINT (-73.9787995 40.7774164)
42443341,40.7787449,-73.9778503,traffic_signals,4,,,POINT (-73.9778503 40.7787449)
42443344,40.7793715,-73.9773846,traffic_signals,4,,,POINT (-73.9773846 40.7793715)
42443346,40.7799947,-73.9769106,traffic_signals,4,,,POINT (-73.9769106 40.7799947)
42443347,40.7819606,-73.9754991,traffic_signals,3,,,POINT (-73.9754991 40.7819606)
42443513,40.7232759,-73.9884461,traffic_signals,4,,,POINT (-73.9884461 40.7232759)
42443528,40.7572829,-73.9781109,traffic_signals,4,,,POINT (-73.9781109 40.7572829)
42443532,40.7622326,-73.9898591,traffic_signals,4,,,POINT (-73.9898591 40.7622326)
42443534,40.7634277,-73.9927007,traffic_signals,4,,,POINT (-73.9927007 40.7634277)
42443556,40.7547828,-73.9799429,traffic_signals,4,,,POINT (-73.9799429 40.7547828)
42443561,40.7597283,-73.9916836,traffic_signals,4,,,POINT (-73.9916836 40.7597283)
42443563,40.7609247,-73.9945259,traffic_signals,4,,,POINT (-73.9945259 40.7609247)
42443570,40.7631598,-73.9997719,,3,,,POINT (-73.9997719 40.7631598)
42443588,40.7140166,-74.0044302,,4,,,POINT (-74.0044302 40.7140166)
42443612,40.7616156,-73.9728581,traffic_signals,4,,,POINT (-73.9728581 40.7616156)
42443613,40.7609096,-73.9711599,traffic_signals,4,,,POINT (-73.9711599 40.7609096)
42443614,40.7602528,-73.9696237,traffic_signals,4,,,POINT (-73.9696237 40.7602528)
42443615,40.7596014,-73.9680635,traffic_signals,4,,,POINT (-73.9680635 40.7596014)
